----------------------------------------------------------------
Sat Mar 15 11:40:55 MST 2014:
Booting Derby version The Apache Software Foundation - Apache Derby - 10.9.1.0 - (1344872): instance a816c00e-0144-c70b-fe10-000002c10000 
on database directory D:\ASUProject\AQM_Dylos\derby_home\AQMdb  with class loader sun.misc.Launcher$AppClassLoader@37b90b39 
Loaded from file:/D:/ASUProject/AQM_Dylos/lib/derby.jar
java.vendor=Sun Microsystems Inc.
java.runtime.version=1.6.0_45-b06
user.dir=D:\ASUProject\AQM_Dylos
derby.system.home=null
Database Class Loader started - derby.database.classpath=''
Sat Mar 15 11:42:06 MST 2014 Thread[Timer-0,5,main] (XID = 451), (SESSIONID = 25), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Executing prepared statement: insert into server_push_event (eventtime, responsecode, devicetype, message) values (?,?,?,?) :End prepared statement with 4 parameters begin parameter #1: 2014-03-15 18:42:06.0 :end parameter begin parameter #2: 1 :end parameter begin parameter #3: 1 :end parameter begin parameter #4: Pushed 1 DylosReadings to the server :end parameter 
Sat Mar 15 11:42:06 MST 2014 Thread[Timer-0,5,main] (XID = 451), (SESSIONID = 25), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:42:06 MST 2014 Thread[Timer-0,5,main] (XID = 451), (SESSIONID = 25), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:42:06 MST 2014 Thread[Timer-0,5,main] (XID = 451), (SESSIONID = 25), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:42:29 MST 2014 Thread[Timer-0,5,main] (XID = 452), (SESSIONID = 26), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:42:29 MST 2014 Thread[Timer-0,5,main] (XID = 452), (SESSIONID = 26), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:42:29 MST 2014 Thread[Timer-0,5,main] (XID = 453), (SESSIONID = 27), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:42:29 MST 2014 Thread[Timer-0,5,main] (XID = 454), (SESSIONID = 27), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Executing prepared statement: select * from particle_reading where userid like ? and datetime between ? and ? order by datetime asc :End prepared statement with 3 parameters begin parameter #1: user1 :end parameter begin parameter #2: 2014-03-15 18:42:06.738 :end parameter begin parameter #3: 2014-03-15 18:42:29.738 :end parameter 
Sat Mar 15 11:42:29 MST 2014 Thread[Timer-0,5,main] (XID = 454), (SESSIONID = 27), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:42:29 MST 2014 Thread[Timer-0,5,main] (XID = 454), (SESSIONID = 27), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:42:29 MST 2014 Thread[Timer-0,5,main] (XID = 454), (SESSIONID = 27), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:42:52 MST 2014 Thread[Timer-0,5,main] (XID = 455), (SESSIONID = 28), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:42:52 MST 2014 Thread[Timer-0,5,main] (XID = 455), (SESSIONID = 28), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:42:52 MST 2014 Thread[Timer-0,5,main] (XID = 456), (SESSIONID = 29), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:42:52 MST 2014 Thread[Timer-0,5,main] (XID = 457), (SESSIONID = 29), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Executing prepared statement: select * from particle_reading where userid like ? and datetime between ? and ? order by datetime asc :End prepared statement with 3 parameters begin parameter #1: user1 :end parameter begin parameter #2: 2014-03-15 18:42:06.738 :end parameter begin parameter #3: 2014-03-15 18:42:52.738 :end parameter 
Sat Mar 15 11:42:52 MST 2014 Thread[Timer-0,5,main] (XID = 457), (SESSIONID = 29), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:42:52 MST 2014 Thread[Timer-0,5,main] (XID = 457), (SESSIONID = 29), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:42:52 MST 2014 Thread[Timer-0,5,main] (XID = 457), (SESSIONID = 29), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
